Date,TopId,BottomId,CrossName,DayTemp,MaxOutfitTemp,MinOutfitTemp,Chosen
09/02/15,43,46,Hoodie X Pants,70.88,70,30,0
09/02/15,43,47,Hoodie X Chino,70.88,70,30,0
09/02/15,43,48,Hoodie X Sweatpants,70.88,70,37.5,0
09/02/15,43,49,Hoodie X Shorts,70.88,82.5,55,1
09/02/15,44,45,Sweater X Jeans,70.88,65,27.5,0
09/02/15,44,46,Sweater X Pants,70.88,65,27.5,0
09/02/15,44,47,Sweater X Chino,70.88,65,27.5,0
09/02/15,44,48,Sweater X Sweatpants,70.88,65,35,0
09/02/15,44,49,Sweater X Shorts,70.88,77.5,52.5,1
09/03/15,40,45,TShirt X Jeans,72.86,77.5,40,0
09/03/15,40,46,TShirt X Pants,72.86,77.5,40,0
09/03/15,40,47,TShirt X Chino,72.86,77.5,40,0
09/03/15,40,48,TShirt X Sweatpants,72.86,77.5,47.5,0
09/03/15,40,49,TShirt X Shorts,72.86,90,65,1
09/03/15,41,45,Longsleeve X Jeans,72.86,70,30,0
09/03/15,41,46,Longsleeve X Pants,72.86,70,30,0
09/03/15,41,47,Longsleeve X Chino,72.86,70,30,0
09/03/15,41,48,Longsleeve X Sweatpants,72.86,70,37.5,0
09/03/15,41,49,Longsleeve X Shorts,72.86,82.5,55,1
09/03/15,42,45,Coat X Jeans,72.86,60,10,0
09/03/15,42,46,Coat X Pants,72.86,60,10,0
09/03/15,42,47,Coat X Chino,72.86,60,10,0
09/03/15,42,48,Coat X Sweatpants,72.86,60,17.5,0
09/03/15,42,49,Coat X Shorts,72.86,72.5,35,0
09/03/15,43,45,Hoodie X Jeans,72.86,70,30,0
09/03/15,43,46,Hoodie X Pants,72.86,70,30,0
09/03/15,43,47,Hoodie X Chino,72.86,70,30,0
09/03/15,43,48,Hoodie X Sweatpants,72.86,70,37.5,0
09/03/15,43,49,Hoodie X Shorts,72.86,82.5,55,1
09/03/15,44,45,Sweater X Jeans,72.86,65,27.5,0
09/03/15,44,46,Sweater X Pants,72.86,65,27.5,0
09/03/15,44,47,Sweater X Chino,72.86,65,27.5,0
09/03/15,44,48,Sweater X Sweatpants,72.86,65,35,0
09/03/15,44,49,Sweater X Shorts,72.86,77.5,52.5,1
09/04/15,40,45,TShirt X Jeans,70.52,77.5,40,0
09/04/15,40,46,TShirt X Pants,70.52,77.5,40,0
09/04/15,40,47,TShirt X Chino,70.52,77.5,40,0
09/04/15,40,48,TShirt X Sweatpants,70.52,77.5,47.5,1
09/04/15,40,49,TShirt X Shorts,70.52,90,65,1
09/04/15,41,45,Longsleeve X Jeans,70.52,70,30,0
09/04/15,41,46,Longsleeve X Pants,70.52,70,30,0
09/04/15,41,47,Longsleeve X Chino,70.52,70,30,0
09/04/15,41,48,Longsleeve X Sweatpants,70.52,70,37.5,0
09/04/15,41,49,Longsleeve X Shorts,70.52,82.5,55,1
09/04/15,42,45,Coat X Jeans,70.52,60,10,0
09/04/15,42,46,Coat X Pants,70.52,60,10,0
09/04/15,42,47,Coat X Chino,70.52,60,10,0
09/04/15,42,48,Coat X Sweatpants,70.52,60,17.5,0
09/04/15,42,49,Coat X Shorts,70.52,72.5,35,0
09/04/15,43,45,Hoodie X Jeans,70.52,70,30,0
09/04/15,43,46,Hoodie X Pants,70.52,70,30,0
09/04/15,43,47,Hoodie X Chino,70.52,70,30,0
09/04/15,43,48,Hoodie X Sweatpants,70.52,70,37.5,0
09/04/15,43,49,Hoodie X Shorts,70.52,82.5,55,1
09/04/15,44,45,Sweater X Jeans,70.52,65,27.5,0
09/04/15,44,46,Sweater X Pants,70.52,65,27.5,0
09/04/15,44,47,Sweater X Chino,70.52,65,27.5,0
09/04/15,44,48,Sweater X Sweatpants,70.52,65,35,0
09/04/15,44,49,Sweater X Shorts,70.52,77.5,52.5,1
09/05/15,40,45,TShirt X Jeans,71.06,77.5,40,0
09/05/15,40,46,TShirt X Pants,71.06,77.5,40,0
09/05/15,40,47,TShirt X Chino,71.06,77.5,40,0
09/05/15,40,48,TShirt X Sweatpants,71.06,77.5,47.5,1
09/05/15,40,49,TShirt X Shorts,71.06,90,65,1
09/05/15,41,45,Longsleeve X Jeans,71.06,70,30,0
09/05/15,41,46,Longsleeve X Pants,71.06,70,30,0
09/05/15,41,47,Longsleeve X Chino,71.06,70,30,0
09/05/15,41,48,Longsleeve X Sweatpants,71.06,70,37.5,0
09/05/15,41,49,Longsleeve X Shorts,71.06,82.5,55,1
09/05/15,42,45,Coat X Jeans,71.06,60,10,0
09/05/15,42,46,Coat X Pants,71.06,60,10,0
09/05/15,42,47,Coat X Chino,71.06,60,10,0
09/05/15,42,48,Coat X Sweatpants,71.06,60,17.5,0
09/05/15,42,49,Coat X Shorts,71.06,72.5,35,0
09/05/15,43,45,Hoodie X Jeans,71.06,70,30,0
09/05/15,43,46,Hoodie X Pants,71.06,70,30,0
09/05/15,43,47,Hoodie X Chino,71.06,70,30,0
09/05/15,43,48,Hoodie X Sweatpants,71.06,70,37.5,0
09/05/15,43,49,Hoodie X Shorts,71.06,82.5,55,1
09/05/15,44,45,Sweater X Jeans,71.06,65,27.5,0
09/05/15,44,46,Sweater X Pants,71.06,65,27.5,0
09/05/15,44,47,Sweater X Chino,71.06,65,27.5,0
09/05/15,44,48,Sweater X Sweatpants,71.06,65,35,0
09/05/15,44,49,Sweater X Shorts,71.06,77.5,52.5,1
09/06/15,40,45,TShirt X Jeans,71.24000000000001,77.5,40,0
09/06/15,40,46,TShirt X Pants,71.24000000000001,77.5,40,0
09/06/15,40,47,TShirt X Chino,71.24000000000001,77.5,40,0
09/06/15,40,48,TShirt X Sweatpants,71.24000000000001,77.5,47.5,1
09/06/15,40,49,TShirt X Shorts,71.24000000000001,90,65,1
09/06/15,41,45,Longsleeve X Jeans,71.24000000000001,70,30,0
09/06/15,41,46,Longsleeve X Pants,71.24000000000001,70,30,0
09/06/15,41,47,Longsleeve X Chino,71.24000000000001,70,30,0
09/06/15,41,48,Longsleeve X Sweatpants,71.24000000000001,70,37.5,0
09/06/15,41,49,Longsleeve X Shorts,71.24000000000001,82.5,55,1
09/06/15,42,45,Coat X Jeans,71.24000000000001,60,10,0
09/06/15,42,46,Coat X Pants,71.24000000000001,60,10,0
09/06/15,42,47,Coat X Chino,71.24000000000001,60,10,0
09/06/15,42,48,Coat X Sweatpants,71.24000000000001,60,17.5,0
09/06/15,42,49,Coat X Shorts,71.24000000000001,72.5,35,0
09/06/15,43,45,Hoodie X Jeans,71.24000000000001,70,30,0
09/06/15,43,46,Hoodie X Pants,71.24000000000001,70,30,0
09/06/15,43,47,Hoodie X Chino,71.24000000000001,70,30,0
09/06/15,43,48,Hoodie X Sweatpants,71.24000000000001,70,37.5,0
09/06/15,43,49,Hoodie X Shorts,71.24000000000001,82.5,55,1
09/06/15,44,45,Sweater X Jeans,71.24000000000001,65,27.5,0
09/06/15,44,46,Sweater X Pants,71.24000000000001,65,27.5,0
09/06/15,44,47,Sweater X Chino,71.24000000000001,65,27.5,0
09/06/15,44,48,Sweater X Sweatpants,71.24000000000001,65,35,0
09/06/15,44,49,Sweater X Shorts,71.24000000000001,77.5,52.5,1
09/07/15,40,45,TShirt X Jeans,72.32,77.5,40,0
09/07/15,40,46,TShirt X Pants,72.32,77.5,40,0
09/07/15,40,47,TShirt X Chino,72.32,77.5,40,0
09/07/15,40,48,TShirt X Sweatpants,72.32,77.5,47.5,1
09/07/15,40,49,TShirt X Shorts,72.32,90,65,1
09/07/15,41,45,Longsleeve X Jeans,72.32,70,30,0
09/07/15,41,46,Longsleeve X Pants,72.32,70,30,0
09/07/15,41,47,Longsleeve X Chino,72.32,70,30,0
09/07/15,41,48,Longsleeve X Sweatpants,72.32,70,37.5,0
09/07/15,41,49,Longsleeve X Shorts,72.32,82.5,55,1
09/07/15,42,45,Coat X Jeans,72.32,60,10,0
09/07/15,42,46,Coat X Pants,72.32,60,10,0
09/07/15,42,47,Coat X Chino,72.32,60,10,0
09/07/15,42,48,Coat X Sweatpants,72.32,60,17.5,0
09/07/15,42,49,Coat X Shorts,72.32,72.5,35,0
09/07/15,43,45,Hoodie X Jeans,72.32,70,30,0
09/07/15,43,46,Hoodie X Pants,72.32,70,30,0
09/07/15,43,47,Hoodie X Chino,72.32,70,30,0
09/07/15,43,48,Hoodie X Sweatpants,72.32,70,37.5,0
09/07/15,43,49,Hoodie X Shorts,72.32,82.5,55,1
09/07/15,44,45,Sweater X Jeans,72.32,65,27.5,0
09/07/15,44,46,Sweater X Pants,72.32,65,27.5,0
09/07/15,44,47,Sweater X Chino,72.32,65,27.5,0
09/07/15,44,48,Sweater X Sweatpants,72.32,65,35,0
09/07/15,44,49,Sweater X Shorts,72.32,77.5,52.5,1
09/08/15,40,45,TShirt X Jeans,73.4,77.5,40,0
09/08/15,40,46,TShirt X Pants,73.4,77.5,40,0
09/08/15,40,47,TShirt X Chino,73.4,77.5,40,0
09/08/15,40,48,TShirt X Sweatpants,73.4,77.5,47.5,0
09/08/15,40,49,TShirt X Shorts,73.4,90,65,1
09/08/15,41,45,Longsleeve X Jeans,73.4,70,30,0
09/08/15,41,46,Longsleeve X Pants,73.4,70,30,0
09/08/15,41,47,Longsleeve X Chino,73.4,70,30,0
09/08/15,41,48,Longsleeve X Sweatpants,73.4,70,37.5,0
09/08/15,41,49,Longsleeve X Shorts,73.4,82.5,55,1
09/08/15,42,45,Coat X Jeans,73.4,60,10,0
09/08/15,42,46,Coat X Pants,73.4,60,10,0
09/08/15,42,47,Coat X Chino,73.4,60,10,0
09/08/15,42,48,Coat X Sweatpants,73.4,60,17.5,0
09/08/15,42,49,Coat X Shorts,73.4,72.5,35,0
09/08/15,43,45,Hoodie X Jeans,73.4,70,30,0
09/08/15,43,46,Hoodie X Pants,73.4,70,30,0
09/08/15,43,47,Hoodie X Chino,73.4,70,30,0
09/08/15,43,48,Hoodie X Sweatpants,73.4,70,37.5,0
09/08/15,43,49,Hoodie X Shorts,73.4,82.5,55,1
09/08/15,44,45,Sweater X Jeans,73.4,65,27.5,0
09/08/15,44,46,Sweater X Pants,73.4,65,27.5,0
09/08/15,44,47,Sweater X Chino,73.4,65,27.5,0
09/08/15,44,48,Sweater X Sweatpants,73.4,65,35,0
09/08/15,44,49,Sweater X Shorts,73.4,77.5,52.5,1
09/09/15,40,45,TShirt X Jeans,68.72,77.5,40,1
09/09/15,40,46,TShirt X Pants,68.72,77.5,40,1
09/09/15,40,47,TShirt X Chino,68.72,77.5,40,1
09/09/15,40,48,TShirt X Sweatpants,68.72,77.5,47.5,1
09/09/15,40,49,TShirt X Shorts,68.72,90,65,1
09/09/15,41,45,Longsleeve X Jeans,68.72,70,30,0
09/09/15,41,46,Longsleeve X Pants,68.72,70,30,0
09/09/15,41,47,Longsleeve X Chino,68.72,70,30,0
09/09/15,41,48,Longsleeve X Sweatpants,68.72,70,37.5,0
09/09/15,41,49,Longsleeve X Shorts,68.72,82.5,55,1
09/09/15,42,45,Coat X Jeans,68.72,60,10,0
09/09/15,42,46,Coat X Pants,68.72,60,10,0
09/09/15,42,47,Coat X Chino,68.72,60,10,0
09/09/15,42,48,Coat X Sweatpants,68.72,60,17.5,0
09/09/15,42,49,Coat X Shorts,68.72,72.5,35,0
09/09/15,43,45,Hoodie X Jeans,68.72,70,30,0
09/09/15,43,46,Hoodie X Pants,68.72,70,30,0
09/09/15,43,47,Hoodie X Chino,68.72,70,30,0
09/09/15,43,48,Hoodie X Sweatpants,68.72,70,37.5,0
09/09/15,43,49,Hoodie X Shorts,68.72,82.5,55,1
09/09/15,44,45,Sweater X Jeans,68.72,65,27.5,0
09/09/15,44,46,Sweater X Pants,68.72,65,27.5,0
09/09/15,44,47,Sweater X Chino,68.72,65,27.5,0
09/09/15,44,48,Sweater X Sweatpants,68.72,65,35,0
09/09/15,44,49,Sweater X Shorts,68.72,77.5,52.5,1
09/10/15,40,45,TShirt X Jeans,62.059999999999995,77.5,40,1
09/10/15,40,46,TShirt X Pants,62.059999999999995,77.5,40,1
09/10/15,40,47,TShirt X Chino,62.059999999999995,77.5,40,1
09/10/15,40,48,TShirt X Sweatpants,62.059999999999995,77.5,47.5,1
09/10/15,40,49,TShirt X Shorts,62.059999999999995,90,65,0
09/10/15,41,45,Longsleeve X Jeans,62.059999999999995,70,30,0
09/10/15,41,46,Longsleeve X Pants,62.059999999999995,70,30,0
09/10/15,41,47,Longsleeve X Chino,62.059999999999995,70,30,0
09/10/15,41,48,Longsleeve X Sweatpants,62.059999999999995,70,37.5,1
09/10/15,41,49,Longsleeve X Shorts,62.059999999999995,82.5,55,1
09/10/15,42,45,Coat X Jeans,62.059999999999995,60,10,0
09/10/15,42,46,Coat X Pants,62.059999999999995,60,10,0
09/10/15,42,47,Coat X Chino,62.059999999999995,60,10,0
09/10/15,42,48,Coat X Sweatpants,62.059999999999995,60,17.5,0
09/10/15,42,49,Coat X Shorts,62.059999999999995,72.5,35,1
09/10/15,43,45,Hoodie X Jeans,62.059999999999995,70,30,0
09/10/15,43,46,Hoodie X Pants,62.059999999999995,70,30,0
09/10/15,43,47,Hoodie X Chino,62.059999999999995,70,30,0
09/10/15,43,48,Hoodie X Sweatpants,62.059999999999995,70,37.5,1
09/10/15,43,49,Hoodie X Shorts,62.059999999999995,82.5,55,1
09/10/15,44,45,Sweater X Jeans,62.059999999999995,65,27.5,0
09/10/15,44,46,Sweater X Pants,62.059999999999995,65,27.5,0
09/10/15,44,47,Sweater X Chino,62.059999999999995,65,27.5,0
09/10/15,44,48,Sweater X Sweatpants,62.059999999999995,65,35,0
09/10/15,44,49,Sweater X Shorts,62.059999999999995,77.5,52.5,1
09/11/15,40,45,TShirt X Jeans,61.88,77.5,40,1
09/11/15,40,46,TShirt X Pants,61.88,77.5,40,1
09/11/15,40,47,TShirt X Chino,61.88,77.5,40,1
09/11/15,40,48,TShirt X Sweatpants,61.88,77.5,47.5,1
09/11/15,40,49,TShirt X Shorts,61.88,90,65,0
09/11/15,41,45,Longsleeve X Jeans,61.88,70,30,0
09/11/15,41,46,Longsleeve X Pants,61.88,70,30,0
09/11/15,41,47,Longsleeve X Chino,61.88,70,30,0
09/11/15,41,48,Longsleeve X Sweatpants,61.88,70,37.5,1
09/11/15,41,49,Longsleeve X Shorts,61.88,82.5,55,1
09/11/15,42,45,Coat X Jeans,61.88,60,10,0
09/11/15,42,46,Coat X Pants,61.88,60,10,0
09/11/15,42,47,Coat X Chino,61.88,60,10,0
09/11/15,42,48,Coat X Sweatpants,61.88,60,17.5,0
09/11/15,42,49,Coat X Shorts,61.88,72.5,35,1
09/11/15,43,45,Hoodie X Jeans,61.88,70,30,0
09/11/15,43,46,Hoodie X Pants,61.88,70,30,0
09/11/15,43,47,Hoodie X Chino,61.88,70,30,0
09/11/15,43,48,Hoodie X Sweatpants,61.88,70,37.5,1
09/11/15,43,49,Hoodie X Shorts,61.88,82.5,55,1
09/11/15,44,45,Sweater X Jeans,61.88,65,27.5,0
09/11/15,44,46,Sweater X Pants,61.88,65,27.5,0
09/11/15,44,47,Sweater X Chino,61.88,65,27.5,0
09/11/15,44,48,Sweater X Sweatpants,61.88,65,35,0
09/11/15,44,49,Sweater X Shorts,61.88,77.5,52.5,1
09/12/15,40,45,TShirt X Jeans,54.86,77.5,40,1
09/12/15,40,46,TShirt X Pants,54.86,77.5,40,1
09/12/15,40,47,TShirt X Chino,54.86,77.5,40,1
09/12/15,40,48,TShirt X Sweatpants,54.86,77.5,47.5,1
09/12/15,40,49,TShirt X Shorts,54.86,90,65,0
09/12/15,41,45,Longsleeve X Jeans,54.86,70,30,1
09/12/15,41,46,Longsleeve X Pants,54.86,70,30,1
09/12/15,41,47,Longsleeve X Chino,54.86,70,30,1
09/12/15,41,48,Longsleeve X Sweatpants,54.86,70,37.5,1
09/12/15,41,49,Longsleeve X Shorts,54.86,82.5,55,0
09/12/15,42,45,Coat X Jeans,54.86,60,10,0
09/12/15,42,46,Coat X Pants,54.86,60,10,0
09/12/15,42,47,Coat X Chino,54.86,60,10,0
09/12/15,42,48,Coat X Sweatpants,54.86,60,17.5,0
09/12/15,42,49,Coat X Shorts,54.86,72.5,35,1
09/12/15,43,45,Hoodie X Jeans,54.86,70,30,1
09/12/15,43,46,Hoodie X Pants,54.86,70,30,1
09/12/15,43,47,Hoodie X Chino,54.86,70,30,1
09/12/15,43,48,Hoodie X Sweatpants,54.86,70,37.5,1
09/12/15,43,49,Hoodie X Shorts,54.86,82.5,55,0
09/12/15,44,45,Sweater X Jeans,54.86,65,27.5,1
09/12/15,44,46,Sweater X Pants,54.86,65,27.5,1
09/12/15,44,47,Sweater X Chino,54.86,65,27.5,1
09/12/15,44,48,Sweater X Sweatpants,54.86,65,35,1
09/12/15,44,49,Sweater X Shorts,54.86,77.5,52.5,0
09/13/15,40,45,TShirt X Jeans,51.8,77.5,40,1
09/13/15,40,46,TShirt X Pants,51.8,77.5,40,1
09/13/15,40,47,TShirt X Chino,51.8,77.5,40,1
09/13/15,40,48,TShirt X Sweatpants,51.8,77.5,47.5,0
09/13/15,40,49,TShirt X Shorts,51.8,90,65,0
09/13/15,41,45,Longsleeve X Jeans,51.8,70,30,1
09/13/15,41,46,Longsleeve X Pants,51.8,70,30,1
09/13/15,41,47,Longsleeve X Chino,51.8,70,30,1
09/13/15,41,48,Longsleeve X Sweatpants,51.8,70,37.5,1
09/13/15,41,49,Longsleeve X Shorts,51.8,82.5,55,0
09/13/15,42,45,Coat X Jeans,51.8,60,10,0
09/13/15,42,46,Coat X Pants,51.8,60,10,0
09/13/15,42,47,Coat X Chino,51.8,60,10,0
09/13/15,42,48,Coat X Sweatpants,51.8,60,17.5,0
09/13/15,42,49,Coat X Shorts,51.8,72.5,35,1
09/13/15,43,45,Hoodie X Jeans,51.8,70,30,1
09/13/15,43,46,Hoodie X Pants,51.8,70,30,1
09/13/15,43,47,Hoodie X Chino,51.8,70,30,1
09/13/15,43,48,Hoodie X Sweatpants,51.8,70,37.5,1
09/13/15,43,49,Hoodie X Shorts,51.8,82.5,55,0
09/13/15,44,45,Sweater X Jeans,51.8,65,27.5,1
09/13/15,44,46,Sweater X Pants,51.8,65,27.5,1
09/13/15,44,47,Sweater X Chino,51.8,65,27.5,1
09/13/15,44,48,Sweater X Sweatpants,51.8,65,35,1
09/13/15,44,49,Sweater X Shorts,51.8,77.5,52.5,0
09/14/15,40,45,TShirt X Jeans,53.24,77.5,40,1
09/14/15,40,46,TShirt X Pants,53.24,77.5,40,1
09/14/15,40,47,TShirt X Chino,53.24,77.5,40,1
09/14/15,40,48,TShirt X Sweatpants,53.24,77.5,47.5,1
09/14/15,40,49,TShirt X Shorts,53.24,90,65,0
09/14/15,41,45,Longsleeve X Jeans,53.24,70,30,1
09/14/15,41,46,Longsleeve X Pants,53.24,70,30,1
09/14/15,41,47,Longsleeve X Chino,53.24,70,30,1
09/14/15,41,48,Longsleeve X Sweatpants,53.24,70,37.5,1
09/14/15,41,49,Longsleeve X Shorts,53.24,82.5,55,0
09/14/15,42,45,Coat X Jeans,53.24,60,10,0
09/14/15,42,46,Coat X Pants,53.24,60,10,0
09/14/15,42,47,Coat X Chino,53.24,60,10,0
09/14/15,42,48,Coat X Sweatpants,53.24,60,17.5,0
09/14/15,42,49,Coat X Shorts,53.24,72.5,35,1
09/14/15,43,45,Hoodie X Jeans,53.24,70,30,1
09/14/15,43,46,Hoodie X Pants,53.24,70,30,1
09/14/15,43,47,Hoodie X Chino,53.24,70,30,1
09/14/15,43,48,Hoodie X Sweatpants,53.24,70,37.5,1
09/14/15,43,49,Hoodie X Shorts,53.24,82.5,55,0
09/14/15,44,45,Sweater X Jeans,53.24,65,27.5,1
09/14/15,44,46,Sweater X Pants,53.24,65,27.5,1
09/14/15,44,47,Sweater X Chino,53.24,65,27.5,1
09/14/15,44,48,Sweater X Sweatpants,53.24,65,35,1
09/14/15,44,49,Sweater X Shorts,53.24,77.5,52.5,0
09/15/15,40,45,TShirt X Jeans,60.8,77.5,40,1
09/15/15,40,46,TShirt X Pants,60.8,77.5,40,1
09/15/15,40,47,TShirt X Chino,60.8,77.5,40,1
09/15/15,40,48,TShirt X Sweatpants,60.8,77.5,47.5,1
09/15/15,40,49,TShirt X Shorts,60.8,90,65,0
09/15/15,41,45,Longsleeve X Jeans,60.8,70,30,0
09/15/15,41,46,Longsleeve X Pants,60.8,70,30,0
09/15/15,41,47,Longsleeve X Chino,60.8,70,30,0
09/15/15,41,48,Longsleeve X Sweatpants,60.8,70,37.5,1
09/15/15,41,49,Longsleeve X Shorts,60.8,82.5,55,1
09/15/15,42,45,Coat X Jeans,60.8,60,10,0
09/15/15,42,46,Coat X Pants,60.8,60,10,0
09/15/15,42,47,Coat X Chino,60.8,60,10,0
09/15/15,42,48,Coat X Sweatpants,60.8,60,17.5,0
09/15/15,42,49,Coat X Shorts,60.8,72.5,35,1
09/15/15,43,45,Hoodie X Jeans,60.8,70,30,0
09/15/15,43,46,Hoodie X Pants,60.8,70,30,0
09/15/15,43,47,Hoodie X Chino,60.8,70,30,0
09/15/15,43,48,Hoodie X Sweatpants,60.8,70,37.5,1
09/15/15,43,49,Hoodie X Shorts,60.8,82.5,55,1
09/15/15,44,45,Sweater X Jeans,60.8,65,27.5,0
09/15/15,44,46,Sweater X Pants,60.8,65,27.5,0
09/15/15,44,47,Sweater X Chino,60.8,65,27.5,0
09/15/15,44,48,Sweater X Sweatpants,60.8,65,35,0
09/15/15,44,49,Sweater X Shorts,60.8,77.5,52.5,1
09/16/15,40,45,TShirt X Jeans,60.08,77.5,40,1
09/16/15,40,46,TShirt X Pants,60.08,77.5,40,1
09/16/15,40,47,TShirt X Chino,60.08,77.5,40,1
09/16/15,40,48,TShirt X Sweatpants,60.08,77.5,47.5,1
09/16/15,40,49,TShirt X Shorts,60.08,90,65,0
09/16/15,41,45,Longsleeve X Jeans,60.08,70,30,0
09/16/15,41,46,Longsleeve X Pants,60.08,70,30,0
09/16/15,41,47,Longsleeve X Chino,60.08,70,30,0
09/16/15,41,48,Longsleeve X Sweatpants,60.08,70,37.5,1
09/16/15,41,49,Longsleeve X Shorts,60.08,82.5,55,1
09/16/15,42,45,Coat X Jeans,60.08,60,10,0
09/16/15,42,46,Coat X Pants,60.08,60,10,0
09/16/15,42,47,Coat X Chino,60.08,60,10,0
09/16/15,42,48,Coat X Sweatpants,60.08,60,17.5,0
09/16/15,42,49,Coat X Shorts,60.08,72.5,35,1
09/16/15,43,45,Hoodie X Jeans,60.08,70,30,0
09/16/15,43,46,Hoodie X Pants,60.08,70,30,0
09/16/15,43,47,Hoodie X Chino,60.08,70,30,0
09/16/15,43,48,Hoodie X Sweatpants,60.08,70,37.5,1
09/16/15,43,49,Hoodie X Shorts,60.08,82.5,55,1
09/16/15,44,45,Sweater X Jeans,60.08,65,27.5,0
09/16/15,44,46,Sweater X Pants,60.08,65,27.5,0
09/16/15,44,47,Sweater X Chino,60.08,65,27.5,0
09/16/15,44,48,Sweater X Sweatpants,60.08,65,35,0
09/16/15,44,49,Sweater X Shorts,60.08,77.5,52.5,1
09/17/15,40,45,TShirt X Jeans,62.059999999999995,77.5,40,1
09/17/15,40,46,TShirt X Pants,62.059999999999995,77.5,40,1
09/17/15,40,47,TShirt X Chino,62.059999999999995,77.5,40,1
09/17/15,40,48,TShirt X Sweatpants,62.059999999999995,77.5,47.5,1
09/17/15,40,49,TShirt X Shorts,62.059999999999995,90,65,0
09/17/15,41,45,Longsleeve X Jeans,62.059999999999995,70,30,0
09/17/15,41,46,Longsleeve X Pants,62.059999999999995,70,30,0
09/17/15,41,47,Longsleeve X Chino,62.059999999999995,70,30,0
09/17/15,41,48,Longsleeve X Sweatpants,62.059999999999995,70,37.5,1
09/17/15,41,49,Longsleeve X Shorts,62.059999999999995,82.5,55,1
09/17/15,42,45,Coat X Jeans,62.059999999999995,60,10,0
09/17/15,42,46,Coat X Pants,62.059999999999995,60,10,0
09/17/15,42,47,Coat X Chino,62.059999999999995,60,10,0
09/17/15,42,48,Coat X Sweatpants,62.059999999999995,60,17.5,0
09/17/15,42,49,Coat X Shorts,62.059999999999995,72.5,35,1
09/17/15,43,45,Hoodie X Jeans,62.059999999999995,70,30,0
09/17/15,43,46,Hoodie X Pants,62.059999999999995,70,30,0
09/17/15,43,47,Hoodie X Chino,62.059999999999995,70,30,0
09/17/15,43,48,Hoodie X Sweatpants,62.059999999999995,70,37.5,1
09/17/15,43,49,Hoodie X Shorts,62.059999999999995,82.5,55,1
09/17/15,44,45,Sweater X Jeans,62.059999999999995,65,27.5,0
09/17/15,44,46,Sweater X Pants,62.059999999999995,65,27.5,0
09/17/15,44,47,Sweater X Chino,62.059999999999995,65,27.5,0
09/17/15,44,48,Sweater X Sweatpants,62.059999999999995,65,35,0
09/17/15,44,49,Sweater X Shorts,62.059999999999995,77.5,52.5,1
09/18/15,40,45,TShirt X Jeans,69.08,77.5,40,0
09/18/15,40,46,TShirt X Pants,69.08,77.5,40,0
09/18/15,40,47,TShirt X Chino,69.08,77.5,40,0
09/18/15,40,48,TShirt X Sweatpants,69.08,77.5,47.5,1
09/18/15,40,49,TShirt X Shorts,69.08,90,65,1
09/18/15,41,45,Longsleeve X Jeans,69.08,70,30,0
09/18/15,41,46,Longsleeve X Pants,69.08,70,30,0
09/18/15,41,47,Longsleeve X Chino,69.08,70,30,0
09/18/15,41,48,Longsleeve X Sweatpants,69.08,70,37.5,0
09/18/15,41,49,Longsleeve X Shorts,69.08,82.5,55,1
09/18/15,42,45,Coat X Jeans,69.08,60,10,0
09/18/15,42,46,Coat X Pants,69.08,60,10,0
09/18/15,42,47,Coat X Chino,69.08,60,10,0
09/18/15,42,48,Coat X Sweatpants,69.08,60,17.5,0
09/18/15,42,49,Coat X Shorts,69.08,72.5,35,0
09/18/15,43,45,Hoodie X Jeans,69.08,70,30,0
09/18/15,43,46,Hoodie X Pants,69.08,70,30,0
09/18/15,43,47,Hoodie X Chino,69.08,70,30,0
09/18/15,43,48,Hoodie X Sweatpants,69.08,70,37.5,0
09/18/15,43,49,Hoodie X Shorts,69.08,82.5,55,1
09/18/15,44,45,Sweater X Jeans,69.08,65,27.5,0
09/18/15,44,46,Sweater X Pants,69.08,65,27.5,0
09/18/15,44,47,Sweater X Chino,69.08,65,27.5,0
09/18/15,44,48,Sweater X Sweatpants,69.08,65,35,0
09/18/15,44,49,Sweater X Shorts,69.08,77.5,52.5,1
09/19/15,40,45,TShirt X Jeans,69.25999999999999,77.5,40,0
09/19/15,40,46,TShirt X Pants,69.25999999999999,77.5,40,0
09/19/15,40,47,TShirt X Chino,69.25999999999999,77.5,40,0
09/19/15,40,48,TShirt X Sweatpants,69.25999999999999,77.5,47.5,1
09/19/15,40,49,TShirt X Shorts,69.25999999999999,90,65,1
09/19/15,41,45,Longsleeve X Jeans,69.25999999999999,70,30,0
09/19/15,41,46,Longsleeve X Pants,69.25999999999999,70,30,0
09/19/15,41,47,Longsleeve X Chino,69.25999999999999,70,30,0
09/19/15,41,48,Longsleeve X Sweatpants,69.25999999999999,70,37.5,0
09/19/15,41,49,Longsleeve X Shorts,69.25999999999999,82.5,55,1
09/19/15,42,45,Coat X Jeans,69.25999999999999,60,10,0
09/19/15,42,46,Coat X Pants,69.25999999999999,60,10,0
09/19/15,42,47,Coat X Chino,69.25999999999999,60,10,0
09/19/15,42,48,Coat X Sweatpants,69.25999999999999,60,17.5,0
09/19/15,42,49,Coat X Shorts,69.25999999999999,72.5,35,0
09/19/15,43,45,Hoodie X Jeans,69.25999999999999,70,30,0
09/19/15,43,46,Hoodie X Pants,69.25999999999999,70,30,0
09/19/15,43,47,Hoodie X Chino,69.25999999999999,70,30,0
09/19/15,43,48,Hoodie X Sweatpants,69.25999999999999,70,37.5,0
